# Lorentzian folded, width=30 cm^-1
# [cm^-1] [(D/Å)^2 amu^-1]
1079.000      2.69975e-04      9.95177e-01 
1082.000      2.55044e-04      9.95444e-01 
1085.000      2.41849e-04      9.95679e-01 
1088.000      2.30121e-04      9.95889e-01 
1091.000      2.19639e-04      9.96076e-01 
1094.000      2.10224e-04      9.96244e-01 
1097.000      2.01726e-04      9.96396e-01 
1100.000      1.94024e-04      9.96534e-01 
1103.000      1.87014e-04      9.96659e-01 
1106.000      1.80609e-04      9.96773e-01 
1109.000      1.74736e-04      9.96878e-01 
1112.000      1.69334e-04      9.96975e-01 
1115.000      1.64350e-04      9.97064e-01 
1118.000      1.59738e-04      9.97146e-01 
1121.000      1.55458e-04      9.97223e-01 
1124.000      1.51478e-04      9.97294e-01 
1127.000      1.47767e-04      9.97360e-01 
1130.000      1.44300e-04      9.97422e-01 
1133.000      1.41055e-04      9.97480e-01 
1136.000      1.38011e-04      9.97534e-01 
1139.000      1.35152e-04      9.97585e-01 
1142.000      1.32463e-04      9.97634e-01 
1145.000      1.29928e-04      9.97679e-01 
1148.000      1.27537e-04      9.97722e-01 
1151.000      1.25278e-04      9.97762e-01 
1154.000      1.23143e-04      9.97800e-01 
1157.000      1.21121e-04      9.97836e-01 
1160.000      1.19206e-04      9.97870e-01 
1163.000      1.17391e-04      9.97903e-01 
1166.000      1.15669e-04      9.97934e-01 
1169.000      1.14034e-04      9.97963e-01 
1172.000      1.12482e-04      9.97990e-01 
1175.000      1.11007e-04      9.98017e-01 
1178.000      1.09606e-04      9.98042e-01 
1181.000      1.08275e-04      9.98066e-01 
1184.000      1.07010e-04      9.98088e-01 
1187.000      1.05808e-04      9.98110e-01 
1190.000      1.04666e-04      9.98130e-01 
1193.000      1.03582e-04      9.98149e-01 
1196.000      1.02553e-04      9.98168e-01 
1199.000      1.01578e-04      9.98185e-01 
1202.000      1.00653e-04      9.98202e-01 
1205.000      9.97776e-05      9.98217e-01 
1208.000      9.89500e-05      9.98232e-01 
1211.000      9.81687e-05      9.98246e-01 
1214.000      9.74323e-05      9.98259e-01 
1217.000      9.67397e-05      9.98272e-01 
1220.000      9.60899e-05      9.98283e-01 
1223.000      9.54819e-05      9.98294e-01 
1226.000      9.49149e-05      9.98304e-01 
1229.000      9.43881e-05      9.98314e-01 
1232.000      9.39011e-05      9.98322e-01 
1235.000      9.34533e-05      9.98330e-01 
1238.000      9.30442e-05      9.98338e-01 
1241.000      9.26736e-05      9.98344e-01 
1244.000      9.23412e-05      9.98350e-01 
1247.000      9.20469e-05      9.98356e-01 
1250.000      9.17907e-05      9.98360e-01 
1253.000      9.15726e-05      9.98364e-01 
1256.000      9.13926e-05      9.98367e-01 
1259.000      9.12511e-05      9.98370e-01 
1262.000      9.11483e-05      9.98372e-01 
1265.000      9.10846e-05      9.98373e-01 
1268.000      9.10606e-05      9.98373e-01 
1271.000      9.10767e-05      9.98373e-01 
1274.000      9.11336e-05      9.98372e-01 
1277.000      9.12322e-05      9.98370e-01 
1280.000      9.13734e-05      9.98368e-01 
1283.000      9.15580e-05      9.98364e-01 
1286.000      9.17873e-05      9.98360e-01 
1289.000      9.20625e-05      9.98355e-01 
1292.000      9.23850e-05      9.98350e-01 
1295.000      9.27562e-05      9.98343e-01 
1298.000      9.31779e-05      9.98335e-01 
1301.000      9.36519e-05      9.98327e-01 
1304.000      9.41801e-05      9.98317e-01 
1307.000      9.47648e-05      9.98307e-01 
1310.000      9.54083e-05      9.98296e-01 
1313.000      9.61133e-05      9.98283e-01 
1316.000      9.68825e-05      9.98269e-01 
1319.000      9.77191e-05      9.98254e-01 
1322.000      9.86265e-05      9.98238e-01 
1325.000      9.96082e-05      9.98220e-01 
1328.000      1.00668e-04      9.98202e-01 
1331.000      1.01811e-04      9.98181e-01 
1334.000      1.03042e-04      9.98159e-01 
1337.000      1.04366e-04      9.98135e-01 
1340.000      1.05788e-04      9.98110e-01 
1343.000      1.07314e-04      9.98083e-01 
1346.000      1.08953e-04      9.98054e-01 
1349.000      1.10710e-04      9.98022e-01 
1352.000      1.12595e-04      9.97988e-01 
1355.000      1.14617e-04      9.97952e-01 
1358.000      1.16785e-04      9.97914e-01 
1361.000      1.19111e-04      9.97872e-01 
1364.000      1.21606e-04      9.97827e-01 
1367.000      1.24285e-04      9.97780e-01 
1370.000      1.27162e-04      9.97728e-01 
1373.000      1.30254e-04      9.97673e-01 
1376.000      1.33580e-04      9.97614e-01 
1379.000      1.37161e-04      9.97550e-01 
1382.000      1.41018e-04      9.97481e-01 
1385.000      1.45180e-04      9.97406e-01 
1388.000      1.49675e-04      9.97326e-01 
1391.000      1.54535e-04      9.97239e-01 
1394.000      1.59799e-04      9.97145e-01 
1397.000      1.65508e-04      9.97043e-01 
